Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Channel,Order_Type,Profit,Profit_Margin
ORD02443,2025-07-07,CUST1214,Mouse,Accessories,North,1.0,800,0.05,760.0,420,Website,Sale,340.0,0.4473684210526316
ORD02444,2025-06-28,CUST1175,Headphones,Accessories,East,6.0,2500,0.05,14250.0,8100,App,Sale,6150.0,0.43157894736842106
ORD02445,2025-01-30,CUST1169,Keyboard,Accessories,North,6.0,1500,0.0,9000.0,5100,Website,Sale,3900.0,0.43333333333333335
ORD02446,2025-12-07,CUST1159,Smartphone,Electronics,North,2.0,28000,0.2,44800.0,41000,Website,Sale,3800.0,0.08482142857142858
ORD02447,2025-10-08,CUST1419,Laptop,Electronics,West,6.0,55000,0.0,330000.0,216000,App,Sale,114000.0,0.34545454545454546
ORD02448,2025-05-13,CUST1294,Smartphone,Electronics,East,3.0,28000,0.05,79800.0,61500,App,Sale,18300.0,0.22932330827067668
ORD02449,2025-01-27,CUST1151,Monitor,Electronics,North,2.0,12000,0.0,24000.0,15200,Marketplace,Sale,8800.0,0.36666666666666664
ORD02450,2025-07-25,CUST1434,Mouse,Accessories,North,1.0,800,0.1,720.0,420,Marketplace,Sale,300.0,0.4166666666666667
ORD02451,2025-04-25,CUST1343,Laptop,Electronics,North,3.0,55000,0.1,148500.0,108000,App,Sale,40500.0,0.2727272727272727
ORD02452,2025-07-28,CUST1121,Keyboard,Accessories,East,6.0,1500,0.1,8100.0,5100,Marketplace,Sale,3000.0,0.37037037037037035
ORD02453,2025-06-05,CUST1174,Smartphone,Electronics,West,5.0,28000,0.2,112000.0,102500,Marketplace,Sale,9500.0,0.08482142857142858
ORD02454,2025-12-17,CUST1328,Monitor,Electronics,North,1.0,12000,0.15,10200.0,7600,Website,Sale,2600.0,0.2549019607843137
ORD02455,2025-01-09,CUST1274,Smartphone,Electronics,East,2.0,28000,0.1,50400.0,41000,App,Sale,9400.0,0.1865079365079365
ORD02456,2025-06-03,CUST1332,Monitor,Electronics,East,6.0,12000,0.15,61200.0,45600,App,Sale,15600.0,0.2549019607843137
ORD02457,2025-10-19,CUST1381,Laptop,Electronics,East,5.0,55000,0.05,261250.0,180000,App,Sale,81250.0,0.31100478468899523
ORD02458,2025-04-28,CUST1025,Headphones,Accessories,South,4.0,2500,0.05,9500.0,5400,App,Sale,4100.0,0.43157894736842106
ORD02459,2025-01-16,CUST1130,Tablet,Electronics,North,3.0,22000,0.2,52800.0,46500,Website,Sale,6300.0,0.11931818181818182
ORD02460,2025-03-04,CUST1169,Headphones,Accessories,North,1.0,2500,0.1,2250.0,1350,Website,Sale,900.0,0.4
ORD02461,2025-12-28,CUST1405,Webcam,Accessories,South,1.0,3200,0.15,2720.0,1900,Marketplace,Sale,820.0,0.3014705882352941
ORD02462,2025-01-07,CUST1354,Headphones,Accessories,East,3.0,2500,0.15,6375.0,4050,Website,Sale,2325.0,0.36470588235294116
ORD02463,2025-10-24,CUST1223,Monitor,Electronics,South,6.0,12000,0.2,57600.0,45600,Marketplace,Sale,12000.0,0.20833333333333334
ORD02464,2025-04-15,CUST1271,Webcam,Accessories,North,3.0,3200,0.1,8640.0,5700,Website,Sale,2940.0,0.3402777777777778
ORD02465,2025-07-15,CUST1331,Mouse,Accessories,South,1.0,800,0.05,760.0,420,App,Sale,340.0,0.4473684210526316
ORD02466,2025-01-12,CUST1340,Mouse,Accessories,North,5.0,800,0.15,3400.0,2100,App,Sale,1300.0,0.38235294117647056
ORD02467,2025-11-12,CUST1438,Laptop,Electronics,North,2.0,55000,0.1,99000.0,72000,Marketplace,Sale,27000.0,0.2727272727272727
ORD02468,2025-05-06,CUST1235,Keyboard,Accessories,South,3.0,1500,0.0,4500.0,2550,Website,Sale,1950.0,0.43333333333333335
ORD02469,2025-07-05,CUST1376,Tablet,Electronics,South,2.0,22000,0.2,35200.0,31000,Website,Sale,4200.0,0.11931818181818182
ORD02470,2025-10-16,CUST1442,Mouse,Accessories,North,2.0,800,0.15,1360.0,840,Website,Sale,520.0,0.38235294117647056
ORD02471,2025-11-17,CUST1188,Webcam,Accessories,South,3.0,3200,0.15,8160.0,5700,App,Sale,2460.0,0.3014705882352941
ORD02472,2025-12-06,CUST1269,Smartphone,Electronics,South,5.0,28000,0.05,133000.0,102500,Marketplace,Sale,30500.0,0.22932330827067668
ORD02473,2025-04-18,CUST1248,Headphones,Accessories,South,4.0,2500,0.2,8000.0,5400,Website,Sale,2600.0,0.325
ORD02474,2025-09-15,CUST1375,Webcam,Accessories,East,3.0,3200,0.1,8640.0,5700,App,Sale,2940.0,0.3402777777777778
ORD02475,2025-09-01,CUST1165,Monitor,Electronics,South,2.0,12000,0.1,21600.0,15200,Marketplace,Sale,6400.0,0.2962962962962963
ORD02476,2025-11-04,CUST1351,Tablet,Electronics,South,3.0,22000,0.2,52800.0,46500,Marketplace,Sale,6300.0,0.11931818181818182
ORD02477,2025-09-27,CUST1404,Smartphone,Electronics,West,4.0,28000,0.15,95200.0,82000,Website,Sale,13200.0,0.13865546218487396
ORD02478,2025-05-12,CUST1398,Keyboard,Accessories,East,5.0,1500,0.15,6375.0,4250,Website,Sale,2125.0,0.3333333333333333
ORD02479,2025-10-11,CUST1179,Webcam,Accessories,East,2.0,3200,0.0,6400.0,3800,App,Sale,2600.0,0.40625
ORD02480,2025-02-01,CUST1333,Mouse,Accessories,South,1.0,800,0.0,800.0,420,Marketplace,Sale,380.0,0.475
ORD02481,2025-03-16,CUST1245,Keyboard,Accessories,North,5.0,1500,0.05,7125.0,4250,Website,Sale,2875.0,0.40350877192982454
ORD02482,2025-10-18,CUST1140,Keyboard,Accessories,South,4.0,1500,0.0,6000.0,3400,App,Sale,2600.0,0.43333333333333335
ORD02483,2025-06-03,CUST1204,Monitor,Electronics,West,3.0,12000,0.05,34200.0,22800,Website,Sale,11400.0,0.3333333333333333
ORD02484,2025-06-27,CUST1020,Keyboard,Accessories,West,4.0,1500,0.0,6000.0,3400,Website,Sale,2600.0,0.43333333333333335
ORD02485,2025-05-17,CUST1383,Webcam,Accessories,South,6.0,3200,0.05,18240.0,11400,Marketplace,Sale,6840.0,0.375
ORD02486,2025-11-16,CUST1209,Monitor,Electronics,South,5.0,12000,0.05,57000.0,38000,App,Sale,19000.0,0.3333333333333333
ORD02487,2025-09-14,CUST1369,Laptop,Electronics,East,2.0,55000,0.0,110000.0,72000,App,Sale,38000.0,0.34545454545454546
ORD02488,2025-10-13,CUST1045,Laptop,Electronics,West,6.0,55000,0.15,280500.0,216000,App,Sale,64500.0,0.22994652406417113
ORD02489,2025-08-02,CUST1001,Headphones,Accessories,North,4.0,2500,0.15,8500.0,5400,Website,Sale,3100.0,0.36470588235294116
ORD02490,2025-09-04,CUST1035,Monitor,Electronics,South,5.0,12000,0.2,48000.0,38000,Marketplace,Sale,10000.0,0.20833333333333334
ORD02491,2025-06-03,CUST1141,Keyboard,Accessories,South,5.0,1500,0.05,7125.0,4250,App,Sale,2875.0,0.40350877192982454
ORD02492,2025-12-11,CUST1179,Headphones,Accessories,East,6.0,2500,0.2,12000.0,8100,App,Sale,3900.0,0.325
ORD02493,2025-01-19,CUST1326,Headphones,Accessories,South,3.0,2500,0.1,6750.0,4050,Website,Sale,2700.0,0.4
ORD02494,2025-02-10,CUST1072,Tablet,Electronics,East,1.0,22000,0.1,19800.0,15500,App,Sale,4300.0,0.21717171717171718
ORD02495,2025-05-17,CUST1442,Laptop,Electronics,South,4.0,55000,0.15,187000.0,144000,Marketplace,Sale,43000.0,0.22994652406417113
ORD02496,2025-10-31,CUST1236,Monitor,Electronics,South,1.0,12000,0.0,12000.0,7600,Marketplace,Sale,4400.0,0.36666666666666664
ORD02497,2025-11-11,CUST1180,Monitor,Electronics,West,6.0,12000,0.1,64800.0,45600,App,Sale,19200.0,0.2962962962962963
ORD02498,2025-06-22,CUST1158,Monitor,Electronics,North,2.0,12000,0.1,21600.0,15200,Marketplace,Sale,6400.0,0.2962962962962963
ORD02499,2025-11-29,CUST1190,Mouse,Accessories,North,5.0,800,0.1,3600.0,2100,App,Sale,1500.0,0.4166666666666667
ORD02500,2025-06-26,CUST1206,Keyboard,Accessories,East,4.0,1500,0.1,5400.0,3400,App,Sale,2000.0,0.37037037037037035
ORD02501,2025-05-15,CUST1227,Monitor,Electronics,North,2.0,12000,0.15,20400.0,15200,Website,Sale,5200.0,0.2549019607843137
ORD02502,2025-02-22,CUST1368,Tablet,Electronics,East,6.0,22000,0.0,132000.0,93000,App,Sale,39000.0,0.29545454545454547
ORD02503,2025-05-29,CUST1255,Headphones,Accessories,East,6.0,2500,0.1,13500.0,8100,Website,Sale,5400.0,0.4
ORD02504,2025-01-19,CUST1235,Laptop,Electronics,South,2.0,55000,0.2,88000.0,72000,Website,Sale,16000.0,0.18181818181818182
ORD02505,2025-12-04,CUST1294,Monitor,Electronics,North,4.0,12000,0.0,48000.0,30400,Website,Sale,17600.0,0.36666666666666664
ORD02506,2025-12-25,CUST1383,Headphones,Accessories,North,3.0,2500,0.0,7500.0,4050,App,Sale,3450.0,0.46
ORD02507,2025-07-12,CUST1404,Webcam,Accessories,South,4.0,3200,0.15,10880.0,7600,Marketplace,Sale,3280.0,0.3014705882352941
ORD02508,2025-11-12,CUST1138,Webcam,Accessories,South,1.0,3200,0.15,2720.0,1900,App,Sale,820.0,0.3014705882352941
ORD02509,2025-06-26,CUST1438,Mouse,Accessories,West,5.0,800,0.0,4000.0,2100,Marketplace,Sale,1900.0,0.475
ORD02510,2025-11-11,CUST1226,Webcam,Accessories,North,6.0,3200,0.05,18240.0,11400,Marketplace,Sale,6840.0,0.375
ORD02511,2025-09-24,CUST1411,Laptop,Electronics,South,6.0,55000,0.0,330000.0,216000,Website,Sale,114000.0,0.34545454545454546
ORD02512,2025-07-06,CUST1092,Smartphone,Electronics,South,4.0,28000,0.0,112000.0,82000,Website,Sale,30000.0,0.26785714285714285
ORD02513,2025-05-02,CUST1219,Keyboard,Accessories,North,6.0,1500,0.0,9000.0,5100,Website,Sale,3900.0,0.43333333333333335
ORD02514,2025-03-06,CUST1443,Mouse,Accessories,West,2.0,800,0.0,1600.0,840,Website,Sale,760.0,0.475
ORD02515,2025-02-25,CUST1231,Smartphone,Electronics,South,3.0,28000,0.2,67200.0,61500,Marketplace,Sale,5700.0,0.08482142857142858
ORD02516,2025-07-13,CUST1039,Mouse,Accessories,North,2.0,800,0.1,1440.0,840,App,Sale,600.0,0.4166666666666667
ORD02517,2025-12-07,CUST1351,Monitor,Electronics,North,2.0,12000,0.15,20400.0,15200,App,Sale,5200.0,0.2549019607843137
ORD02518,2025-10-10,CUST1262,Monitor,Electronics,North,6.0,12000,0.2,57600.0,45600,App,Sale,12000.0,0.20833333333333334
ORD02519,2025-05-24,CUST1338,Keyboard,Accessories,South,4.0,1500,0.05,5700.0,3400,App,Sale,2300.0,0.40350877192982454
ORD02520,2025-06-15,CUST1005,Monitor,Electronics,North,1.0,12000,0.05,11400.0,7600,Website,Sale,3800.0,0.3333333333333333
ORD02521,2025-07-22,CUST1222,Tablet,Electronics,North,1.0,22000,0.2,17600.0,15500,App,Sale,2100.0,0.11931818181818182
ORD02522,2025-08-27,CUST1325,Headphones,Accessories,North,1.0,2500,0.15,2125.0,1350,Website,Sale,775.0,0.36470588235294116
ORD02523,2025-03-17,CUST1416,Webcam,Accessories,North,5.0,3200,0.0,16000.0,9500,App,Sale,6500.0,0.40625
ORD02524,2025-12-10,CUST1239,Keyboard,Accessories,North,6.0,1500,0.1,8100.0,5100,App,Sale,3000.0,0.37037037037037035
ORD02525,2025-02-12,CUST1407,Headphones,Accessories,North,6.0,2500,0.05,14250.0,8100,App,Sale,6150.0,0.43157894736842106
ORD02526,2025-12-30,CUST1361,Laptop,Electronics,West,2.0,55000,0.1,99000.0,72000,Website,Sale,27000.0,0.2727272727272727
ORD02527,2025-05-03,CUST1296,Headphones,Accessories,North,5.0,2500,0.2,10000.0,6750,Website,Sale,3250.0,0.325
ORD02528,2025-05-22,CUST1373,Headphones,Accessories,East,2.0,2500,0.0,5000.0,2700,Marketplace,Sale,2300.0,0.46
ORD02529,2025-03-29,CUST1281,Laptop,Electronics,West,2.0,55000,0.05,104500.0,72000,Marketplace,Sale,32500.0,0.31100478468899523
ORD02530,2025-05-22,CUST1387,Smartphone,Electronics,East,5.0,28000,0.05,133000.0,102500,App,Sale,30500.0,0.22932330827067668
ORD02531,2025-12-16,CUST1435,Monitor,Electronics,East,1.0,12000,0.15,10200.0,7600,Marketplace,Sale,2600.0,0.2549019607843137
ORD02532,2025-05-10,CUST1155,Mouse,Accessories,East,6.0,800,0.1,4320.0,2520,Website,Sale,1800.0,0.4166666666666667
ORD02533,2025-03-19,CUST1289,Mouse,Accessories,South,1.0,800,0.2,640.0,420,Marketplace,Sale,220.0,0.34375
ORD02534,2025-05-11,CUST1016,Tablet,Electronics,North,4.0,22000,0.0,88000.0,62000,Website,Sale,26000.0,0.29545454545454547
ORD02535,2025-01-30,CUST1168,Monitor,Electronics,West,2.0,12000,0.1,21600.0,15200,Marketplace,Sale,6400.0,0.2962962962962963
ORD02536,2025-10-04,CUST1387,Headphones,Accessories,East,2.0,2500,0.05,4750.0,2700,Website,Sale,2050.0,0.43157894736842106
ORD02537,2025-08-23,CUST1335,Webcam,Accessories,North,1.0,3200,0.0,3200.0,1900,Website,Sale,1300.0,0.40625
ORD02538,2025-12-13,CUST1090,Mouse,Accessories,East,1.0,800,0.15,680.0,420,Website,Sale,260.0,0.38235294117647056
ORD02539,2025-08-20,CUST1300,Tablet,Electronics,East,-2.0,22000,0.1,-39600.0,-31000,Website,Return,-8600.0,
ORD02540,2025-04-22,CUST1083,Monitor,Electronics,West,3.0,12000,0.15,30600.0,22800,App,Sale,7800.0,0.2549019607843137
ORD02541,2025-10-26,CUST1247,Keyboard,Accessories,North,4.0,1500,0.15,5100.0,3400,Website,Sale,1700.0,0.3333333333333333
ORD02542,2025-07-20,CUST1236,Tablet,Electronics,North,3.0,22000,0.1,59400.0,46500,Website,Sale,12900.0,0.21717171717171718
ORD02543,2025-03-19,CUST1388,Mouse,Accessories,North,3.0,800,0.2,1920.0,1260,App,Sale,660.0,0.34375
ORD02544,2025-09-17,CUST1370,Webcam,Accessories,North,-2.0,3200,0.1,-5760.0,-3800,App,Return,-1960.0,
ORD02545,2025-11-29,CUST1017,Webcam,Accessories,East,1.0,3200,0.05,3040.0,1900,Website,Sale,1140.0,0.375
ORD02546,2025-08-14,CUST1073,Headphones,Accessories,West,4.0,2500,0.0,10000.0,5400,Website,Sale,4600.0,0.46
ORD02547,2025-10-29,CUST1183,Tablet,Electronics,North,1.0,22000,0.0,22000.0,15500,App,Sale,6500.0,0.29545454545454547
ORD02548,2025-03-08,CUST1147,Laptop,Electronics,South,4.0,55000,0.2,176000.0,144000,App,Sale,32000.0,0.18181818181818182
ORD02549,2025-12-17,CUST1194,Smartphone,Electronics,West,2.0,28000,0.2,44800.0,41000,Website,Sale,3800.0,0.08482142857142858
ORD02550,2025-07-13,CUST1097,Mouse,Accessories,North,6.0,800,0.0,4800.0,2520,Website,Sale,2280.0,0.475
ORD02551,2025-06-15,CUST1016,Keyboard,Accessories,East,1.0,1500,0.05,1425.0,850,Marketplace,Sale,575.0,0.40350877192982454
ORD02552,2025-10-05,CUST1054,Headphones,Accessories,North,3.0,2500,0.2,6000.0,4050,App,Sale,1950.0,0.325
ORD02553,2025-01-06,CUST1165,Headphones,Accessories,West,3.0,2500,0.1,6750.0,4050,Website,Sale,2700.0,0.4
ORD02554,2025-06-04,CUST1281,Headphones,Accessories,West,1.0,2500,0.15,2125.0,1350,App,Sale,775.0,0.36470588235294116
ORD02555,2025-07-23,CUST1062,Smartphone,Electronics,North,1.0,28000,0.05,26600.0,20500,Website,Sale,6100.0,0.22932330827067668
ORD02556,2025-01-18,CUST1276,Headphones,Accessories,North,5.0,2500,0.15,10625.0,6750,App,Sale,3875.0,0.36470588235294116
ORD02557,2025-09-05,CUST1290,Tablet,Electronics,West,2.0,22000,0.0,44000.0,31000,App,Sale,13000.0,0.29545454545454547
ORD02558,2025-10-23,CUST1277,Webcam,Accessories,North,-1.0,3200,0.1,-2880.0,-1900,Website,Return,-980.0,
ORD02559,2025-01-03,CUST1350,Monitor,Electronics,North,6.0,12000,0.0,72000.0,45600,App,Sale,26400.0,0.36666666666666664
ORD02560,2025-12-15,CUST1034,Laptop,Electronics,North,1.0,55000,0.15,46750.0,36000,Website,Sale,10750.0,0.22994652406417113
ORD02561,2025-11-14,CUST1163,Monitor,Electronics,North,1.0,12000,0.1,10800.0,7600,Website,Sale,3200.0,0.2962962962962963
ORD02562,2025-07-02,CUST1028,Tablet,Electronics,East,3.0,22000,0.1,59400.0,46500,Marketplace,Sale,12900.0,0.21717171717171718
ORD02563,2025-05-30,CUST1072,Mouse,Accessories,South,2.0,800,0.0,1600.0,840,App,Sale,760.0,0.475
ORD02564,2025-04-21,CUST1228,Laptop,Electronics,South,4.0,55000,0.0,220000.0,144000,App,Sale,76000.0,0.34545454545454546
ORD02565,2025-03-10,CUST1003,Monitor,Electronics,North,3.0,12000,0.2,28800.0,22800,Website,Sale,6000.0,0.20833333333333334
ORD02566,2025-10-17,CUST1292,Tablet,Electronics,North,6.0,22000,0.05,125400.0,93000,App,Sale,32400.0,0.2583732057416268
ORD02567,2025-03-21,CUST1430,Headphones,Accessories,East,2.0,2500,0.05,4750.0,2700,App,Sale,2050.0,0.43157894736842106
ORD02568,2025-11-28,CUST1175,Tablet,Electronics,South,5.0,22000,0.1,99000.0,77500,Marketplace,Sale,21500.0,0.21717171717171718
ORD02569,2025-06-15,CUST1009,Webcam,Accessories,West,2.0,3200,0.2,5120.0,3800,Marketplace,Sale,1320.0,0.2578125
ORD02570,2025-08-24,CUST1298,Monitor,Electronics,West,3.0,12000,0.05,34200.0,22800,App,Sale,11400.0,0.3333333333333333
ORD02571,2025-06-27,CUST1372,Mouse,Accessories,East,6.0,800,0.0,4800.0,2520,Website,Sale,2280.0,0.475
ORD02572,2025-12-29,CUST1440,Smartphone,Electronics,West,3.0,28000,0.1,75600.0,61500,App,Sale,14100.0,0.1865079365079365
ORD02573,2025-09-11,CUST1114,Webcam,Accessories,East,3.0,3200,0.15,8160.0,5700,Website,Sale,2460.0,0.3014705882352941
ORD02574,2025-03-22,CUST1064,Laptop,Electronics,North,2.0,55000,0.1,99000.0,72000,Website,Sale,27000.0,0.2727272727272727
ORD02575,2025-01-26,CUST1247,Laptop,Electronics,West,5.0,55000,0.1,247500.0,180000,App,Sale,67500.0,0.2727272727272727
ORD02576,2025-05-28,CUST1016,Webcam,Accessories,East,6.0,3200,0.05,18240.0,11400,App,Sale,6840.0,0.375
ORD02577,2025-04-29,CUST1051,Monitor,Electronics,South,6.0,12000,0.1,64800.0,45600,Website,Sale,19200.0,0.2962962962962963
ORD02578,2025-05-04,CUST1132,Monitor,Electronics,East,4.0,12000,0.05,45600.0,30400,Marketplace,Sale,15200.0,0.3333333333333333
ORD02579,2025-04-08,CUST1111,Laptop,Electronics,North,1.0,55000,0.0,55000.0,36000,App,Sale,19000.0,0.34545454545454546
ORD02580,2025-05-20,CUST1315,Keyboard,Accessories,West,2.0,1500,0.05,2850.0,1700,Website,Sale,1150.0,0.40350877192982454
ORD02581,2025-02-09,CUST1379,Mouse,Accessories,South,5.0,800,0.0,4000.0,2100,App,Sale,1900.0,0.475
ORD02582,2025-07-26,CUST1360,Laptop,Electronics,North,6.0,55000,0.05,313500.0,216000,Website,Sale,97500.0,0.31100478468899523
ORD02583,2025-06-03,CUST1127,Monitor,Electronics,South,6.0,12000,0.1,64800.0,45600,Marketplace,Sale,19200.0,0.2962962962962963
ORD02584,2025-06-12,CUST1317,Laptop,Electronics,South,6.0,55000,0.1,297000.0,216000,Website,Sale,81000.0,0.2727272727272727
ORD02585,2025-10-08,CUST1350,Keyboard,Accessories,North,5.0,1500,0.05,7125.0,4250,Website,Sale,2875.0,0.40350877192982454
ORD02586,2025-05-22,CUST1089,Mouse,Accessories,North,6.0,800,0.2,3840.0,2520,App,Sale,1320.0,0.34375
ORD02587,2025-06-21,CUST1119,Mouse,Accessories,South,5.0,800,0.0,4000.0,2100,App,Sale,1900.0,0.475
ORD02588,2025-01-26,CUST1129,Webcam,Accessories,North,3.0,3200,0.0,9600.0,5700,App,Sale,3900.0,0.40625
ORD02589,2025-07-11,CUST1037,Tablet,Electronics,South,2.0,22000,0.0,44000.0,31000,App,Sale,13000.0,0.29545454545454547
ORD02590,2025-03-09,CUST1027,Laptop,Electronics,East,4.0,55000,0.0,220000.0,144000,Website,Sale,76000.0,0.34545454545454546
ORD02591,2025-05-20,CUST1190,Keyboard,Accessories,East,3.0,1500,0.15,3825.0,2550,Website,Sale,1275.0,0.3333333333333333
ORD02592,2025-09-03,CUST1421,Laptop,Electronics,East,4.0,55000,0.2,176000.0,144000,Website,Sale,32000.0,0.18181818181818182
ORD02593,2025-06-28,CUST1315,Mouse,Accessories,West,6.0,800,0.1,4320.0,2520,Website,Sale,1800.0,0.4166666666666667
ORD02594,2025-06-20,CUST1221,Headphones,Accessories,South,3.0,2500,0.15,6375.0,4050,App,Sale,2325.0,0.36470588235294116
ORD02595,2025-11-20,CUST1381,Keyboard,Accessories,East,4.0,1500,0.05,5700.0,3400,Website,Sale,2300.0,0.40350877192982454
ORD02596,2025-12-10,CUST1234,Headphones,Accessories,North,6.0,2500,0.15,12750.0,8100,Marketplace,Sale,4650.0,0.36470588235294116
ORD02597,2025-01-22,CUST1341,Laptop,Electronics,North,3.0,55000,0.2,132000.0,108000,Website,Sale,24000.0,0.18181818181818182
ORD02598,2025-08-24,CUST1381,Mouse,Accessories,North,6.0,800,0.05,4560.0,2520,Website,Sale,2040.0,0.4473684210526316
ORD02599,2025-01-23,CUST1248,Keyboard,Accessories,North,4.0,1500,0.0,6000.0,3400,App,Sale,2600.0,0.43333333333333335
ORD02600,2025-10-13,CUST1197,Mouse,Accessories,North,1.0,800,0.1,720.0,420,App,Sale,300.0,0.4166666666666667
ORD02601,2025-02-28,CUST1215,Tablet,Electronics,North,6.0,22000,0.2,105600.0,93000,Marketplace,Sale,12600.0,0.11931818181818182
ORD02602,2025-11-18,CUST1194,Webcam,Accessories,North,3.0,3200,0.15,8160.0,5700,Website,Sale,2460.0,0.3014705882352941
ORD02603,2025-01-07,CUST1344,Tablet,Electronics,East,2.0,22000,0.0,44000.0,31000,Marketplace,Sale,13000.0,0.29545454545454547
ORD02604,2025-08-18,CUST1264,Mouse,Accessories,South,4.0,800,0.05,3040.0,1680,Website,Sale,1360.0,0.4473684210526316
ORD02605,2025-10-01,CUST1052,Webcam,Accessories,East,5.0,3200,0.15,13600.0,9500,Marketplace,Sale,4100.0,0.3014705882352941
ORD02606,2025-11-08,CUST1222,Webcam,Accessories,North,4.0,3200,0.0,12800.0,7600,Website,Sale,5200.0,0.40625
ORD02607,2025-08-19,CUST1023,Headphones,Accessories,North,4.0,2500,0.0,10000.0,5400,Marketplace,Sale,4600.0,0.46
ORD02608,2025-07-25,CUST1107,Mouse,Accessories,South,1.0,800,0.2,640.0,420,Website,Sale,220.0,0.34375
ORD02609,2025-01-17,CUST1360,Headphones,Accessories,East,4.0,2500,0.1,9000.0,5400,App,Sale,3600.0,0.4
ORD02610,2025-10-01,CUST1429,Monitor,Electronics,East,4.0,12000,0.15,40800.0,30400,Marketplace,Sale,10400.0,0.2549019607843137
ORD02611,2025-08-10,CUST1191,Smartphone,Electronics,East,1.0,28000,0.0,28000.0,20500,Marketplace,Sale,7500.0,0.26785714285714285
ORD02612,2025-06-14,CUST1340,Laptop,Electronics,North,3.0,55000,0.1,148500.0,108000,App,Sale,40500.0,0.2727272727272727
ORD02613,2025-10-18,CUST1049,Tablet,Electronics,North,2.0,22000,0.2,35200.0,31000,App,Sale,4200.0,0.11931818181818182
ORD02614,2025-05-25,CUST1114,Mouse,Accessories,North,6.0,800,0.0,4800.0,2520,Marketplace,Sale,2280.0,0.475
ORD02615,2025-11-13,CUST1160,Tablet,Electronics,West,6.0,22000,0.1,118800.0,93000,Website,Sale,25800.0,0.21717171717171718
ORD02616,2025-03-20,CUST1080,Tablet,Electronics,South,6.0,22000,0.05,125400.0,93000,Website,Sale,32400.0,0.2583732057416268
ORD02617,2025-06-17,CUST1146,Laptop,Electronics,West,1.0,55000,0.05,52250.0,36000,Website,Sale,16250.0,0.31100478468899523
ORD02618,2025-08-20,CUST1052,Headphones,Accessories,East,1.0,2500,0.1,2250.0,1350,App,Sale,900.0,0.4
ORD02619,2025-09-17,CUST1435,Monitor,Electronics,North,4.0,12000,0.15,40800.0,30400,App,Sale,10400.0,0.2549019607843137
ORD02620,2025-09-07,CUST1409,Keyboard,Accessories,North,3.0,1500,0.15,3825.0,2550,Marketplace,Sale,1275.0,0.3333333333333333
ORD02621,2025-03-13,CUST1081,Headphones,Accessories,East,5.0,2500,0.1,11250.0,6750,App,Sale,4500.0,0.4
ORD02622,2025-03-18,CUST1039,Webcam,Accessories,North,2.0,3200,0.0,6400.0,3800,App,Sale,2600.0,0.40625
ORD02623,2025-02-07,CUST1134,Laptop,Electronics,North,6.0,55000,0.05,313500.0,216000,App,Sale,97500.0,0.31100478468899523
ORD02624,2025-12-09,CUST1447,Laptop,Electronics,East,4.0,55000,0.0,220000.0,144000,Website,Sale,76000.0,0.34545454545454546
ORD02625,2025-02-22,CUST1155,Smartphone,Electronics,West,6.0,28000,0.1,151200.0,123000,App,Sale,28200.0,0.1865079365079365
ORD02626,2025-10-10,CUST1143,Mouse,Accessories,East,3.0,800,0.0,2400.0,1260,Website,Sale,1140.0,0.475
ORD02627,2025-09-22,CUST1357,Monitor,Electronics,South,3.0,12000,0.0,36000.0,22800,Marketplace,Sale,13200.0,0.36666666666666664
ORD02628,2025-11-22,CUST1000,Laptop,Electronics,East,3.0,55000,0.1,148500.0,108000,Website,Sale,40500.0,0.2727272727272727
ORD02629,2025-07-17,CUST1101,Keyboard,Accessories,East,6.0,1500,0.2,7200.0,5100,Marketplace,Sale,2100.0,0.2916666666666667
ORD02630,2025-07-19,CUST1307,Tablet,Electronics,North,2.0,22000,0.05,41800.0,31000,Website,Sale,10800.0,0.2583732057416268
ORD02631,2025-05-18,CUST1001,Mouse,Accessories,South,4.0,800,0.1,2880.0,1680,App,Sale,1200.0,0.4166666666666667
ORD02632,2025-11-08,CUST1153,Mouse,Accessories,East,4.0,800,0.2,2560.0,1680,Website,Sale,880.0,0.34375
ORD02633,2025-01-09,CUST1178,Webcam,Accessories,West,4.0,3200,0.1,11520.0,7600,App,Sale,3920.0,0.3402777777777778
ORD02634,2025-02-14,CUST1151,Laptop,Electronics,North,1.0,55000,0.0,55000.0,36000,App,Sale,19000.0,0.34545454545454546
ORD02635,2025-06-14,CUST1266,Laptop,Electronics,North,4.0,55000,0.1,198000.0,144000,Marketplace,Sale,54000.0,0.2727272727272727
ORD02636,2025-10-15,CUST1207,Keyboard,Accessories,North,5.0,1500,0.1,6750.0,4250,Website,Sale,2500.0,0.37037037037037035
ORD02637,2025-08-22,CUST1334,Monitor,Electronics,North,4.0,12000,0.15,40800.0,30400,Marketplace,Sale,10400.0,0.2549019607843137
ORD02638,2025-11-01,CUST1226,Mouse,Accessories,South,1.0,800,0.15,680.0,420,Website,Sale,260.0,0.38235294117647056
ORD02639,2025-01-27,CUST1171,Laptop,Electronics,West,2.0,55000,0.0,110000.0,72000,Website,Sale,38000.0,0.34545454545454546
ORD02640,2025-05-24,CUST1359,Mouse,Accessories,East,6.0,800,0.2,3840.0,2520,App,Sale,1320.0,0.34375
