Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Channel
ORD02423,2025-04-11,CUST1229,Tablet,Electronics,EAST,6,22000,15%,112200.0,93000,Website
ORD02424,2025/08/17,CUST1069,Headphones,Accessories,West,4,2500,0.15,8500.0,5400,website
ORD02425,2025/10/03,CUST1416,Laptop,Electronics,EAST,5,55000,0.2,220000.0,180000,website
ORD02426,07-11-2025,CUST1070,Keyboard,Accessories,EAST,6,1500,0.05,8550.0,5100,App
ORD02427,2025/08/17,CUST1144,Keyboard,Accessories,EAST,1,1500,0.05,1425.0,850,App
ORD02428,12/01/2025,CUST1152,Tablet,Electronics,East,3,22000,0,66000,46500,website
ORD02429,2025-04-17,CUST1292,Mouse,Accessories,South ,1,800,0.2,640.0,420,Website
ORD02430,07-29-2025,CUST1175,Headphones,Accessories,EAST,6,2500,0.2,12000.0,8100,Marketplace
ORD02431,02/12/2025,CUST1210,Headphones,Accessories,North,2,2500,0.1,4500.0,2700,Website
ORD02432,01-19-2025,CUST1299,Laptop,Electronics,South ,5,55000,0%,275000,180000,Marketplace
ORD02433,08-04-2025,CUST1257,Webcam,Accessories,West,3,3200,0%,9600,5700,Marketplace
ORD02434,2025-07-25,CUST1261,Keyboard,Accessories,South ,6,1500,0.1,8100.0,5100,website
ORD02435,2025/09/19,CUST1280,Laptop,Electronics,South ,3,55000,0.15,140250.0,108000,APP
ORD02436,01-09-2025,CUST1008,Smartphone,Electronics,north,3,28000,0.15,71400.0,61500,Website
ORD02437,22/05/2025,CUST1254,Mouse,Accessories,East,6,800,5%,4560.0,2520,Website
ORD02438,11/06/2025,CUST1034,Tablet,Electronics,East,6,22000,0.05,125400.0,93000,Website
ORD02439,21/04/2025,CUST1109,Webcam,Accessories,EAST,4,3200,0,12800,7600,Website
ORD02440,10/05/2025,CUST1001,Headphones,Accessories,north,2,2500,0.1,4500.0,2700,Marketplace
ORD02441,25/05/2025,CUST1429,Smartphone,Electronics,North,6,28000,0.05,159600.0,123000,APP
ORD02442,2025/12/16,CUST1154,Webcam,Accessories,North,4,3200,0.1,11520.0,7600,App
ORD02443,07-07-2025,CUST1214,Mouse,Accessories,north,1,800,0.05,760.0,420,Website
ORD02444,06-28-2025,CUST1175,Headphones,Accessories,EAST,6,2500,0.05,14250.0,8100,APP
ORD02445,2025/01/30,CUST1169,Keyboard,Accessories,north,6,1500,,9000,5100,Website
ORD02446,12/07/2025,CUST1159,Smartphone,Electronics,north,2,28000,0.2,44800.0,41000,Website
ORD02447,2025-10-08,CUST1419,Laptop,Electronics,West,6,55000,0,330000,216000,App
ORD02448,05-13-2025,CUST1294,Smartphone,Electronics,EAST,3,28000,5%,79800.0,61500,App
ORD02449,27/01/2025,CUST1151,Monitor,Electronics,North,2,12000,0,24000,15200,Marketplace
ORD02450,25/07/2025,CUST1434,Mouse,Accessories,North,1,800,0.1,720.0,420,Marketplace
ORD02451,2025-04-25,CUST1343,Laptop,Electronics,North,3,55000,10%,148500.0,108000,APP
ORD02452,2025/07/28,CUST1121,Keyboard,Accessories,East,6,1500,0.1,8100.0,5100,Marketplace
ORD02453,06-05-2025,CUST1174,Smartphone,Electronics,West,5,28000,20%,112000.0,102500,Marketplace
ORD02454,2025/12/17,CUST1328,Monitor,Electronics,north,1,12000,0.15,10200.0,7600,Website
ORD02455,2025/01/09,CUST1274,Smartphone,Electronics,EAST,2,28000,0.1,50400.0,41000,APP
ORD02456,06/03/2025,CUST1332,Monitor,Electronics,EAST,6,12000,0.15,61200.0,45600,APP
ORD02457,2025-10-19,CUST1381,Laptop,electronics,East,5,55000,0.05,261250.0,180000,APP
ORD02458,2025/04/28,CUST1025,Headphones,Accessories,South,4,2500,0.05,9500.0,5400,App
ORD02459,16/01/2025,CUST1130,Tablet,Electronics,north,3,22000,0.2,52800.0,46500,website
ORD02460,2025-03-04,CUST1169,Headphones,Accessories,north,1,2500,0.1,2250.0,1350,Website
ORD02461,28/12/2025,CUST1405,Webcam,Accessories,South,1,3200,15%,2720.0,1900,Marketplace
ORD02462,2025/01/07,CUST1354,Headphones,Accessories,East,3,2500,0.15,6375.0,4050,Website
ORD02463,10-24-2025,CUST1223,Monitor,Electronics,South ,6,12000,0.2,57600.0,45600,Marketplace
ORD02464,2025/04/15,CUST1271,Webcam,Accessories,north,3,3200,0.1,8640.0,5700,website
ORD02465,2025/07/15,CUST1331,Mouse,Accessories,South,1,800,0.05,760.0,420,APP
ORD02466,01-12-2025,CUST1340,Mouse,Accessories,North,5,800,15%,3400.0,2100,APP
ORD02467,11-12-2025,CUST1438,Laptop,Electronics,north,2,55000,0.1,99000.0,72000,Marketplace
ORD02468,05-06-2025,CUST1235,Keyboard,Accessories,South ,3,1500,0,4500,2550,Website
ORD02469,2025-07-05,CUST1376,Tablet,Electronics,South,2,22000,0.2,35200.0,31000,Website
ORD02470,10-16-2025,CUST1442,Mouse,Accessories,north,2,800,0.15,1360.0,840,website
ORD02471,17/11/2025,CUST1188,Webcam,Accessories,South ,3,3200,0.15,8160.0,5700,APP
ORD02472,2025-12-06,CUST1269,Smartphone,Electronics,South,5,28000,0.05,133000.0,102500,Marketplace
ORD02473,2025/04/18,CUST1248,Headphones,Accessories,South ,4,2500,0.2,8000.0,5400,website
ORD02474,09-15-2025,CUST1375,Webcam,Accessories,East,3,3200,0.1,8640.0,5700,APP
ORD02475,2025/09/01,CUST1165,Monitor,Electronics,South ,2,12000,0.1,21600.0,15200,Marketplace
ORD02476,2025-11-04,CUST1351,Tablet,Electronics,South ,3,22000,0.2,52800.0,46500,Marketplace
ORD02477,2025-09-27,CUST1404,Smartphone,Electronics,West,4,28000,0.15,95200.0,82000,website
ORD02478,05-12-2025,CUST1398,Keyboard,Accessories,East,5,1500,0.15,6375.0,4250,Website
ORD02479,10/11/2025,CUST1179,Webcam,Accessories,EAST,2,3200,0,6400,3800,App
ORD02480,2025/02/01,CUST1333,Mouse,Accessories,South,1,800,0,800,420,Marketplace
ORD02481,16/03/2025,CUST1245,Keyboard,Accessories,north,5,1500,0.05,7125.0,4250,Website
ORD02482,2025-10-18,CUST1140,Keyboard,accessories,South,4,1500,0,6000,3400,App
ORD02483,2025/06/03,CUST1204,Monitor,Electronics,West,3,12000,0.05,34200.0,22800,Website
ORD02484,2025/06/27,CUST1020,Keyboard,Accessories,West,4,1500,0,6000,3400,website
ORD02485,05-17-2025,CUST1383,Webcam,Accessories,South ,6,3200,0.05,18240.0,11400,Marketplace
ORD02486,11-16-2025,CUST1209,Monitor,Electronics,South ,5,12000,0.05,57000.0,38000,App
ORD02487,09-14-2025,CUST1369,Laptop,Electronics,EAST,2,55000,0,110000,72000,App
ORD02488,13/10/2025,CUST1045,Laptop,Electronics,West,6,55000,0.15,280500.0,216000,App
ORD02489,2025/08/02,CUST1001,Headphones,Accessories,north,4,2500,0.15,8500.0,5400,Website
ORD02490,09-04-2025,CUST1035,Monitor,Electronics,South ,5,12000,20%,48000.0,38000,Marketplace
ORD02491,2025/06/03,CUST1141,Keyboard,Accessories,South,5,1500,0.05,7125.0,4250,APP
ORD02492,2025/12/11,CUST1179,Headphones,Accessories,East,6,2500,0.2,12000.0,8100,APP
ORD02493,19/01/2025,CUST1326,Headphones,Accessories,South,3,2500,0.1,6750.0,4050,website
ORD02494,02/10/2025,CUST1072,Tablet,Electronics,EAST,1,22000,0.1,19800.0,15500,APP
ORD02495,05-17-2025,CUST1442,Laptop,Electronics,South,4,55000,0.15,187000.0,144000,Marketplace
ORD02496,10-31-2025,CUST1236,Monitor,Electronics,South,1,12000,0%,12000,7600,Marketplace
ORD02497,11/11/2025,CUST1180,Monitor,Electronics,West,6,12000,0.1,64800.0,45600,APP
ORD02498,2025/06/22,CUST1158,Monitor,Electronics,north,2,12000,0.1,21600.0,15200,Marketplace
ORD02499,11-29-2025,CUST1190,Mouse,Accessories,North,5,800,0.1,3600.0,2100,APP
ORD02500,2025/06/26,CUST1206,Keyboard,Accessories,EAST,4,1500,0.1,5400.0,3400,APP
ORD02501,05-15-2025,CUST1227,Monitor,electronics,North,2,12000,0.15,20400.0,15200,website
ORD02502,2025/02/22,CUST1368,Tablet,Electronics,EAST,6,22000,0,132000,93000,App
ORD02503,29/05/2025,CUST1255,Headphones,Accessories,East,6,2500,0.1,13500.0,8100,website
ORD02504,2025-01-19,CUST1235,Laptop,Electronics,South ,2,55000,0.2,88000.0,72000,Website
ORD02505,12-04-2025,CUST1294,Monitor,Electronics,north,4,12000,0,48000,30400,website
ORD02506,2025-12-25,CUST1383,Headphones,Accessories,north,3,2500,0,7500,4050,App
ORD02507,07/12/2025,CUST1404,Webcam,Accessories,South,4,3200,0.15,10880.0,7600,Marketplace
ORD02508,11/12/2025,CUST1138,Webcam,Accessories,South,1,3200,15%,2720.0,1900,App
ORD02509,2025/06/26,CUST1438,Mouse,Accessories,West,5,800,0%,4000,2100,Marketplace
ORD02510,2025/11/11,CUST1226,Webcam,Accessories,North,6,3200,0.05,18240.0,11400,Marketplace
ORD02511,24/09/2025,CUST1411,Laptop,Electronics,South ,6,55000,0,330000,216000,website
ORD02512,07-06-2025,CUST1092,Smartphone,Electronics,South ,4,28000,0,112000,82000,website
ORD02513,2025/05/02,CUST1219,Keyboard,Accessories,North,6,1500,0,9000,5100,Website
ORD02514,03-06-2025,CUST1443,Mouse,Accessories,West,2,800,0,1600,840,Website
ORD02515,02-25-2025,CUST1231,Smartphone,Electronics,South ,3,28000,0.2,67200.0,61500,Marketplace
ORD02516,07-13-2025,CUST1039,Mouse,Accessories,North,2,800,0.1,1440.0,840,APP
ORD02517,2025-12-07,CUST1351,Monitor,Electronics,North,2,12000,0.15,20400.0,15200,App
ORD02518,2025/10/10,CUST1262,Monitor,Electronics,North,6,12000,0.2,57600.0,45600,APP
ORD02519,05-24-2025,CUST1338,Keyboard,Accessories,South,4,1500,0.05,5700.0,3400,App
ORD02520,2025/06/15,CUST1005,Monitor,Electronics,north,1,12000,0.05,11400.0,7600,website
ORD02521,2025/07/22,CUST1222,Tablet,Electronics,north,1,22000,20%,17600.0,15500,App
ORD02522,2025-08-27,CUST1325,Headphones,Accessories,North,1,2500,0.15,2125.0,1350,website
ORD02523,2025/03/17,CUST1416,Webcam,Accessories,North,5,3200,0,16000,9500,App
ORD02524,2025/12/10,CUST1239,Keyboard,Accessories,north,6,1500,0.1,8100.0,5100,APP
ORD02525,02-12-2025,CUST1407,Headphones,Accessories,North,6,2500,0.05,14250.0,8100,APP
ORD02526,2025-12-30,CUST1361,Laptop,Electronics,West,2,55000,0.1,99000.0,72000,Website
ORD02527,05/03/2025,CUST1296,Headphones,Accessories,North,5,2500,20%,10000.0,6750,website
ORD02528,2025/05/22,CUST1373,Headphones,Accessories,EAST,2,2500,0,5000,2700,Marketplace
ORD02529,2025-03-29,CUST1281,Laptop,Electronics,West,2,55000,5%,104500.0,72000,Marketplace
ORD02530,22/05/2025,CUST1387,Smartphone,Electronics,East,5,28000,0.05,133000.0,102500,App
ORD02531,12-16-2025,CUST1435,Monitor,Electronics,East,1,12000,0.15,10200.0,7600,Marketplace
ORD02532,2025-05-10,CUST1155,Mouse,Accessories,EAST,6,800,0.1,4320.0,2520,Website
ORD02533,2025/03/19,CUST1289,Mouse,Accessories,South,1,800,0.2,640.0,420,Marketplace
ORD02534,05/11/2025,CUST1016,Tablet,Electronics,north,4,22000,0,88000,62000,website
ORD02535,2025-01-30,CUST1168,Monitor,Electronics,West,2,12000,0.1,21600.0,15200,Marketplace
ORD02536,2025-10-04,CUST1387,Headphones,Accessories,EAST,2,2500,0.05,4750.0,2700,website
ORD02537,08-23-2025,CUST1335,Webcam,Accessories,north,1,3200,0,3200,1900,website
ORD02538,13/12/2025,CUST1090,Mouse,Accessories,EAST,1,800,0.15,680.0,420,website
ORD02539,2025-08-20,CUST1300,Tablet,Electronics,EAST,-2,22000,10%,-39600.0,-31000,website
ORD02540,04-22-2025,CUST1083,Monitor,Electronics,West,3,12000,15%,30600.0,22800,APP
ORD02541,2025-10-26,CUST1247,Keyboard,Accessories,north,4,1500,0.15,5100.0,3400,website
ORD02542,07-20-2025,CUST1236,Tablet,Electronics,north,3,22000,0.1,59400.0,46500,website
ORD02543,2025-03-19,CUST1388,Mouse,Accessories,North,3,800,0.2,1920.0,1260,APP
ORD02544,2025/09/17,CUST1370,Webcam,Accessories,north,-2,3200,0.1,-5760.0,-3800,App
ORD02545,2025/11/29,CUST1017,Webcam,Accessories,EAST,1,3200,0.05,3040.0,1900,website
ORD02546,2025/08/14,CUST1073,Headphones,Accessories,West,4,2500,0,10000,5400,website
ORD02547,29/10/2025,CUST1183,Tablet,Electronics,north,1,22000,0%,22000,15500,APP
ORD02548,03/08/2025,CUST1147,Laptop,Electronics,South,4,55000,0.2,176000.0,144000,App
ORD02549,12-17-2025,CUST1194,Smartphone,electronics,West,2,28000,0.2,44800.0,41000,Website
ORD02550,13/07/2025,CUST1097,Mouse,Accessories,north,6,800,0,4800,2520,website
ORD02551,2025-06-15,CUST1016,Keyboard,Accessories,EAST,1,1500,0.05,1425.0,850,Marketplace
ORD02552,10/05/2025,CUST1054,Headphones,Accessories,north,3,2500,0.2,6000.0,4050,APP
ORD02553,2025-01-06,CUST1165,Headphones,Accessories,West,3,2500,0.1,6750.0,4050,website
ORD02554,2025/06/04,CUST1281,Headphones,Accessories,West,1,2500,0.15,2125.0,1350,APP
ORD02555,23/07/2025,CUST1062,Smartphone,Electronics,North,1,28000,0.05,26600.0,20500,website
ORD02556,18/01/2025,CUST1276,Headphones,Accessories,north,5,2500,0.15,10625.0,6750,APP
ORD02557,09-05-2025,CUST1290,Tablet,Electronics,West,2,22000,0,44000,31000,App
ORD02558,23/10/2025,CUST1277,Webcam,Accessories,North,-1,3200,10%,-2880.0,-1900,website
ORD02559,01-03-2025,CUST1350,Monitor,Electronics,North,6,12000,0,72000,45600,App
ORD02560,12-15-2025,CUST1034,Laptop,Electronics,north,1,55000,0.15,46750.0,36000,website
ORD02561,2025/11/14,CUST1163,Monitor,Electronics,North,1,12000,0.1,10800.0,7600,Website
ORD02562,2025/07/02,CUST1028,Tablet,Electronics,EAST,3,22000,0.1,59400.0,46500,Marketplace
ORD02563,2025/05/30,CUST1072,Mouse,Accessories,South ,2,800,0,1600,840,APP
ORD02564,04-21-2025,CUST1228,Laptop,Electronics,South,4,55000,0,220000,144000,App
ORD02565,2025/03/10,CUST1003,Monitor,Electronics,North,3,12000,0.2,28800.0,22800,Website
ORD02566,2025-10-17,CUST1292,Tablet,Electronics,North,6,22000,5%,125400.0,93000,APP
ORD02567,2025/03/21,CUST1430,Headphones,accessories,East,2,2500,0.05,4750.0,2700,APP
ORD02568,2025-11-28,CUST1175,Tablet,Electronics,South ,5,22000,0.1,99000.0,77500,Marketplace
ORD02569,15/06/2025,CUST1009,Webcam,Accessories,West,2,3200,0.2,5120.0,3800,Marketplace
ORD02570,24/08/2025,CUST1298,Monitor,Electronics,West,3,12000,0.05,34200.0,22800,App
ORD02571,2025/06/27,CUST1372,Mouse,Accessories,EAST,6,800,0,4800,2520,website
ORD02572,12-29-2025,CUST1440,Smartphone,Electronics,West,3,28000,0.1,75600.0,61500,APP
ORD02573,09-11-2025,CUST1114,Webcam,Accessories,EAST,3,3200,15%,8160.0,5700,Website
ORD02574,03-22-2025,CUST1064,Laptop,Electronics,north,2,55000,0.1,99000.0,72000,website
ORD02575,01-26-2025,CUST1247,Laptop,Electronics,West,5,55000,10%,247500.0,180000,App
ORD02576,28/05/2025,CUST1016,Webcam,Accessories,EAST,6,3200,0.05,18240.0,11400,APP
ORD02577,2025-04-29,CUST1051,Monitor,Electronics,South,6,12000,0.1,64800.0,45600,website
ORD02578,2025-05-04,CUST1132,Monitor,Electronics,EAST,4,12000,0.05,45600.0,30400,Marketplace
ORD02579,04/08/2025,CUST1111,Laptop,Electronics,north,1,55000,0,55000,36000,APP
ORD02580,05-20-2025,CUST1315,Keyboard,Accessories,West,2,1500,0.05,2850.0,1700,website
ORD02581,02/09/2025,CUST1379,Mouse,Accessories,South ,5,800,0,4000,2100,App
ORD02582,2025-07-26,CUST1360,Laptop,Electronics,North,6,55000,0.05,313500.0,216000,website
ORD02583,2025/06/03,CUST1127,Monitor,Electronics,South ,6,12000,0.1,64800.0,45600,Marketplace
ORD02584,2025/06/12,CUST1317,Laptop,Electronics,South,6,55000,0.1,297000.0,216000,Website
ORD02585,10/08/2025,CUST1350,Keyboard,Accessories,north,5,1500,0.05,7125.0,4250,Website
ORD02586,05-22-2025,CUST1089,Mouse,Accessories,north,6,800,0.2,3840.0,2520,App
ORD02587,2025/06/21,CUST1119,Mouse,Accessories,South,5,800,0,4000,2100,App
ORD02588,2025/01/26,CUST1129,Webcam,accessories,north,3,3200,0,9600,5700,APP
ORD02589,07-11-2025,CUST1037,Tablet,Electronics,South,2,22000,0,44000,31000,App
ORD02590,2025/03/09,CUST1027,Laptop,Electronics,East,4,55000,0,220000,144000,Website
ORD02591,20/05/2025,CUST1190,Keyboard,Accessories,EAST,3,1500,0.15,3825.0,2550,Website
ORD02592,09/03/2025,CUST1421,Laptop,Electronics,East,4,55000,20%,176000.0,144000,Website
ORD02593,2025-06-28,CUST1315,Mouse,Accessories,West,6,800,0.1,4320.0,2520,Website
ORD02594,2025/06/20,CUST1221,Headphones,Accessories,South,3,2500,0.15,6375.0,4050,APP
ORD02595,2025-11-20,CUST1381,Keyboard,Accessories,EAST,4,1500,5%,5700.0,3400,Website
ORD02596,2025-12-10,CUST1234,Headphones,Accessories,North,6,2500,0.15,12750.0,8100,Marketplace
ORD02597,01-22-2025,CUST1341,Laptop,Electronics,north,3,55000,0.2,132000.0,108000,website
ORD02598,2025-08-24,CUST1381,Mouse,Accessories,North,6,800,0.05,4560.0,2520,Website
ORD02599,23/01/2025,CUST1248,Keyboard,Accessories,north,4,1500,0,6000,3400,APP
ORD02600,2025-10-13,CUST1197,Mouse,Accessories,north,1,800,0.1,720.0,420,APP
ORD02601,02-28-2025,CUST1215,Tablet,Electronics,North,6,22000,0.2,105600.0,93000,Marketplace
ORD02602,18/11/2025,CUST1194,Webcam,Accessories,north,3,3200,0.15,8160.0,5700,Website
ORD02603,2025-01-07,CUST1344,Tablet,Electronics,EAST,2,22000,0,44000,31000,Marketplace
ORD02604,2025/08/18,CUST1264,Mouse,Accessories,South ,4,800,0.05,3040.0,1680,Website
ORD02605,10-01-2025,CUST1052,Webcam,Accessories,East,5,3200,0.15,13600.0,9500,Marketplace
ORD02606,2025-11-08,CUST1222,Webcam,Accessories,north,4,3200,0,12800,7600,website
ORD02607,2025/08/19,CUST1023,Headphones,Accessories,north,4,2500,0%,10000,5400,Marketplace
ORD02608,2025/07/25,CUST1107,Mouse,Accessories,South,1,800,20%,640.0,420,Website
ORD02609,2025/01/17,CUST1360,Headphones,Accessories,EAST,4,2500,0.1,9000.0,5400,App
ORD02610,10/01/2025,CUST1429,Monitor,Electronics,East,4,12000,0.15,40800.0,30400,Marketplace
ORD02611,08/10/2025,CUST1191,Smartphone,Electronics,East,1,28000,0,28000,20500,Marketplace
ORD02612,2025-06-14,CUST1340,Laptop,Electronics,north,3,55000,0.1,148500.0,108000,App
ORD02613,2025/10/18,CUST1049,Tablet,Electronics,North,2,22000,0.2,35200.0,31000,App
ORD02614,05-25-2025,CUST1114,Mouse,Accessories,north,6,800,0%,4800,2520,Marketplace
ORD02615,2025/11/13,CUST1160,Tablet,Electronics,West,6,22000,10%,118800.0,93000,website
ORD02616,2025/03/20,CUST1080,Tablet,Electronics,South,6,22000,0.05,125400.0,93000,website
ORD02617,17/06/2025,CUST1146,Laptop,Electronics,West,1,55000,0.05,52250.0,36000,website
ORD02618,08-20-2025,CUST1052,Headphones,Accessories,EAST,1,2500,0.1,2250.0,1350,App
ORD02619,2025-09-17,CUST1435,Monitor,Electronics,north,4,12000,0.15,40800.0,30400,App
ORD02620,2025/09/07,CUST1409,Keyboard,Accessories,North,3,1500,0.15,3825.0,2550,Marketplace
ORD02621,13/03/2025,CUST1081,Headphones,Accessories,East,5,2500,0.1,11250.0,6750,APP
ORD02622,2025/03/18,CUST1039,Webcam,Accessories,North,2,3200,0,6400,3800,App
ORD02623,2025-02-07,CUST1134,Laptop,Electronics,north,6,55000,0.05,313500.0,216000,App
ORD02624,2025-12-09,CUST1447,Laptop,Electronics,EAST,4,55000,0%,220000,144000,Website
ORD02625,22/02/2025,CUST1155,Smartphone,Electronics,West,6,28000,0.1,151200.0,123000,APP
ORD02626,2025-10-10,CUST1143,Mouse,Accessories,EAST,3,800,0,2400,1260,Website
ORD02627,2025-09-22,CUST1357,Monitor,Electronics,South,3,12000,0,36000,22800,Marketplace
ORD02628,2025/11/22,CUST1000,Laptop,Electronics,East,3,55000,0.1,148500.0,108000,Website
ORD02629,2025-07-17,CUST1101,Keyboard,Accessories,EAST,6,1500,0.2,7200.0,5100,Marketplace
ORD02630,2025/07/19,CUST1307,Tablet,Electronics,North,2,22000,0.05,41800.0,31000,website
ORD02631,2025/05/18,CUST1001,Mouse,Accessories,South,4,800,0.1,2880.0,1680,App
ORD02632,2025/11/08,CUST1153,Mouse,Accessories,EAST,4,800,0.2,2560.0,1680,website
ORD02633,2025-01-09,CUST1178,Webcam,Accessories,West,4,3200,0.1,11520.0,7600,App
ORD02634,02-14-2025,CUST1151,Laptop,Electronics,North,1,55000,0,55000,36000,App
ORD02635,06-14-2025,CUST1266,Laptop,Electronics,north,4,55000,10%,198000.0,144000,Marketplace
ORD02636,15/10/2025,CUST1207,Keyboard,Accessories,North,5,1500,0.1,6750.0,4250,Website
ORD02637,22/08/2025,CUST1334,Monitor,Electronics,north,4,12000,0.15,40800.0,30400,Marketplace
ORD02638,2025-11-01,CUST1226,Mouse,Accessories,South ,1,800,0.15,680.0,420,website
ORD02639,01-27-2025,CUST1171,Laptop,Electronics,West,2,55000,0,110000,72000,website
ORD02640,2025/05/24,CUST1359,Mouse,Accessories,East,6,800,0.2,3840.0,2520,App
ORD02641,04-28-2025,CUST1124,Tablet,Electronics,EAST,6,22000,0,132000,93000,Website
ORD02642,2025/06/09,CUST1367,Smartphone,Electronics,South ,4,28000,0.15,95200.0,82000,APP
ORD02643,09-02-2025,CUST1390,Tablet,Electronics,South,2,22000,0,44000,31000,Marketplace
ORD02644,2025/09/17,CUST1439,Smartphone,Electronics,South ,2,28000,0.2,44800.0,41000,App
ORD02645,11-15-2025,CUST1359,Tablet,Electronics,South,6,22000,0.15,112200.0,93000,Marketplace
ORD02646,2025/10/23,CUST1003,Monitor,Electronics,north,4,12000,0.2,38400.0,30400,Website
ORD02647,2025-09-02,CUST1198,Headphones,Accessories,North,4,2500,0.2,8000.0,5400,website
ORD02648,2025/12/24,CUST1007,Mouse,Accessories,East,3,800,0.1,2160.0,1260,Marketplace
ORD02649,2025-07-04,CUST1370,Mouse,Accessories,West,5,800,0.05,3800.0,2100,website
ORD02650,10-26-2025,CUST1012,Headphones,Accessories,South,2,2500,0.2,4000.0,2700,website
ORD02651,2025-01-28,CUST1212,Monitor,Electronics,north,1,12000,0%,12000,7600,website
ORD02652,2025-04-09,CUST1437,Keyboard,Accessories,North,6,1500,0.2,7200.0,5100,APP
ORD02653,2025-09-20,CUST1391,Mouse,Accessories,South ,5,800,0.1,3600.0,2100,APP
ORD02654,07-27-2025,CUST1270,Mouse,Accessories,South ,6,800,5%,4560.0,2520,website
ORD02655,18/11/2025,CUST1064,Webcam,Accessories,EAST,3,3200,0.1,8640.0,5700,APP
ORD02656,2025/10/08,CUST1420,Smartphone,Electronics,West,1,28000,0.15,23800.0,20500,website
ORD02657,2025-02-02,CUST1353,Mouse,Accessories,north,1,800,0.05,760.0,420,App
ORD02658,2025/08/05,CUST1222,Headphones,Accessories,EAST,6,2500,0.2,12000.0,8100,App
ORD02659,03-17-2025,CUST1071,Monitor,Electronics,north,6,12000,0.2,57600.0,45600,App
ORD02660,2025/11/22,CUST1298,Tablet,Electronics,EAST,1,22000,0.05,20900.0,15500,APP
ORD02661,10-18-2025,CUST1132,Smartphone,Electronics,north,2,28000,0.1,50400.0,41000,Marketplace
ORD02662,2025-05-08,CUST1038,Webcam,Accessories,South,6,3200,0.2,15360.0,11400,App
ORD02663,2025/01/24,CUST1043,Laptop,Electronics,East,5,55000,20%,220000.0,180000,Marketplace
ORD02664,2025/11/01,CUST1271,Laptop,Electronics,north,6,55000,0.15,280500.0,216000,Website
ORD02665,2025/03/29,CUST1120,Monitor,Electronics,North,6,12000,5%,68400.0,45600,website
ORD02666,04-02-2025,CUST1037,Webcam,Accessories,North,6,3200,0,19200,11400,App
ORD02667,15/11/2025,CUST1308,Tablet,Electronics,West,4,22000,0.05,83600.0,62000,APP
ORD02668,2025-06-11,CUST1245,Smartphone,Electronics,West,3,28000,0.15,71400.0,61500,website
ORD02669,2025/01/07,CUST1053,Webcam,Accessories,East,2,3200,0.1,5760.0,3800,APP
ORD02670,05-30-2025,CUST1203,Smartphone,Electronics,North,-1,28000,5%,-26600.0,-20500,APP
ORD02671,2025/12/25,CUST1114,Smartphone,Electronics,EAST,6,28000,0.1,151200.0,123000,App
ORD02672,2025/02/26,CUST1117,Tablet,Electronics,East,6,22000,0.2,105600.0,93000,Marketplace
ORD02673,2025/10/06,CUST1432,Smartphone,electronics,East,1,28000,0.15,23800.0,20500,App
ORD02674,06/10/2025,CUST1322,Monitor,Electronics,North,4,12000,0.05,45600.0,30400,App
ORD02675,2025-11-16,CUST1186,Headphones,Accessories,North,3,2500,10%,6750.0,4050,APP
ORD02676,28/02/2025,CUST1353,Keyboard,Accessories,South,6,1500,0.05,8550.0,5100,website
ORD02677,06/01/2025,CUST1001,Smartphone,Electronics,South,2,28000,10%,50400.0,41000,Marketplace
ORD02678,2025-12-16,CUST1222,Keyboard,Accessories,South,2,1500,0.15,2550.0,1700,APP
ORD02679,2025/01/16,CUST1313,Webcam,Accessories,north,6,3200,0.15,16320.0,11400,website
ORD02680,12-13-2025,CUST1032,Mouse,Accessories,West,2,800,0,1600,840,Website
ORD02681,08-12-2025,CUST1282,Tablet,Electronics,East,1,22000,0,22000,15500,Website
ORD02682,2025-09-08,CUST1300,Smartphone,Electronics,North,5,28000,0.15,119000.0,102500,Website
ORD02683,2025/07/03,CUST1050,Laptop,Electronics,EAST,6,55000,0.2,264000.0,216000,App
ORD02684,04/03/2025,CUST1068,Smartphone,Electronics,north,6,28000,0.1,151200.0,123000,Website
ORD02685,06-16-2025,CUST1378,Mouse,Accessories,South ,4,800,0.15,2720.0,1680,Marketplace
ORD02686,2025-09-12,CUST1044,Headphones,Accessories,East,6,2500,0.05,14250.0,8100,App
ORD02687,16/06/2025,CUST1205,Webcam,Accessories,North,2,3200,0.15,5440.0,3800,website
ORD02688,2025-05-22,CUST1361,Laptop,Electronics,West,2,55000,0,110000,72000,Website
ORD02689,10-06-2025,CUST1359,Keyboard,Accessories,South ,2,1500,0.05,2850.0,1700,Marketplace
ORD02690,2025/12/05,CUST1226,Smartphone,Electronics,West,1,28000,0.1,25200.0,20500,APP
ORD02691,11-07-2025,CUST1388,Mouse,Accessories,West,4,800,0.2,2560.0,1680,App
ORD02692,08-15-2025,CUST1271,Monitor,Electronics,North,1,12000,15%,10200.0,7600,Website
ORD02693,2025/06/28,CUST1031,Smartphone,electronics,north,2,28000,0,56000,41000,App
ORD02694,20/05/2025,CUST1003,Monitor,Electronics,West,2,12000,0.2,19200.0,15200,Marketplace
ORD02695,2025/07/19,CUST1295,Monitor,Electronics,EAST,6,12000,0.05,68400.0,45600,APP
ORD02696,06/03/2025,CUST1108,Headphones,Accessories,West,6,2500,0.15,12750.0,8100,APP
ORD02697,2025/09/23,CUST1262,Smartphone,Electronics,north,5,28000,0.1,126000.0,102500,Marketplace
